등록구분,진행상태,ECN No.,프로젝트,긴급도,중요도,등록일,요청 파트(부서),완료예정일,조치완료일,대책파트/협력사
C3,완료,CH000002463,P1,상,Low,2017-01-12,D16,2017-01-17,2017-01-20,D13
C3,완료,CH000002464,P1,상,Low,2017-01-12,D16,2017-01-17,2017-01-20,D13
C3,완료,CH000002465,P1,상,Low,2017-01-10,D16,2017-01-20,2017-01-13,D91
C3,완료,CH000002466,P1,상,Low,2017-01-10,D16,2017-01-20,2017-01-13,D91
C3,완료,CH000002467,P1,상,Low,2017-01-09,D19,2017-01-14,2017-01-12,D19
C3,완료,CH000002468,P1,상,Low,2017-01-09,D23,2017-01-12,2017-01-13,D21
C3,완료,CH000002469,P1,상,Low,2017-01-08,D23,2017-01-09,2017-01-12,D21
C3,완료,CH000002470,P1,상,Low,2017-01-08,D23,2017-01-19,2017-01-20,D19
C3,완료,CH000002471,P1,상,Low,2017-01-08,D16,2017-01-14,2017-01-09,D19
C2,완료,CH000002472,P1,상,Medium,2017-01-08,D19,2017-01-08,2017-01-08,D19
C8,완료,CH000002473,P1,중,Medium,2017-01-08,D13,2017-01-09,2017-01-09,D16
C8,완료,CH000002474,P1,중,Medium,2017-01-08,D13,2017-02-06,2017-02-03,D16
C8,완료,CH000002475,P1,중,Medium,2017-01-08,D13,2017-05-28,2017-05-28,D16
C3,완료,CH000002476,P1,상,Low,2017-01-07,D16,2017-01-16,2017-01-10,D91
C3,완료,CH000002477,P1,상,Low,2017-01-07,D16,2017-01-16,2017-01-10,D91
C9,완료,CH000002478,P1,상,Medium,2017-01-07,D104,2017-01-20,2017-01-12,D91
C8,완료,CH000002479,P1,하,Low,2017-01-07,D24,2017-05-28,2017-05-28,D16
C3,완료,CH000002480,P1,상,Low,2017-01-06,D24,2017-01-13,2017-01-16,D13
C3,완료,CH000002481,P1,상,Low,2017-01-06,D13,2017-01-12,2017-01-12,D56
C3,완료,CH000002482,P1,상,Low,2017-01-06,D13,2017-01-07,2017-01-07,D56
C3,완료,CH000002483,P1,상,Low,2017-01-06,D13,2017-01-08,2017-01-08,D56
C3,완료,CH000002484,P1,상,Low,2017-01-06,D13,2017-01-08,2017-01-08,D56
C3,완료,CH000002485,P1,상,Low,2017-01-06,D13,2017-01-07,2017-01-07,D56
C3,완료,CH000002486,P1,상,Low,2017-01-06,D13,2017-01-13,2017-01-16,D13
C3,완료,CH000002487,P1,상,Low,2017-01-06,D13,2017-01-19,2017-01-20,D19
C3,완료,CH000002488,P1,상,Low,2017-01-06,D41,2017-01-08,2017-01-09,D21
C3,완료,CH000002489,P1,상,Low,2017-01-05,D13,2017-01-13,2017-01-07,D91
C3,완료,CH000002490,P1,상,Low,2017-01-05,D13,2017-01-06,2017-01-06,D19
C3,완료,CH000002491,P1,상,Low,2017-01-05,D13,2017-01-09,2017-01-07,D19
C3,완료,CH000002492,P1,상,Low,2017-01-05,D13,2017-01-08,2017-01-09,D19
C3,완료,CH000002493,P1,상,Low,2017-01-05,D13,2017-01-12,2017-01-13,D19
C3,완료,CH000002494,P1,상,Low,2017-01-05,D13,2017-01-09,2017-01-09,D19
C3,완료,CH000002495,P1,상,Low,2017-01-05,D13,2017-01-09,2017-01-09,D19
C3,완료,CH000002496,P1,상,Low,2017-01-05,D13,2017-01-06,2017-01-06,D19
C3,진행중,CH000002497,P1,상,Low,2017-01-05,D13,,,D19
C3,완료,CH000002498,P1,상,Low,2017-01-05,D13,2017-01-12,2017-01-12,D19
C3,완료,CH000002499,P1,상,Low,2017-01-05,D16,2017-01-06,2017-01-06,D19
C3,완료,CH000002500,P1,상,Low,2017-01-05,D16,2017-01-09,2017-01-07,D19
C3,완료,CH000002501,P1,상,Low,2017-01-05,D16,2017-01-09,2017-01-09,D19
C3,완료,CH000002502,P1,상,Low,2017-01-05,D16,2017-01-12,2017-01-13,D19
C3,완료,CH000002503,P1,상,Low,2017-01-05,D16,2017-01-09,2017-01-09,D19
C3,완료,CH000002504,P1,상,Low,2017-01-05,D16,2017-01-09,2017-01-09,D19
C3,완료,CH000002505,P1,상,Low,2017-01-05,D16,2017-01-06,2017-01-06,D19
C3,진행중,CH000002506,P1,상,Low,2017-01-05,D16,,,D19
C3,완료,CH000002507,P1,상,Low,2017-01-05,D16,2017-01-12,2017-01-12,D19
C3,완료,CH000002508,P1,상,Low,2017-01-05,D16,2017-01-06,2017-01-06,D19
C3,완료,CH000002509,P1,상,Low,2017-01-05,D16,2017-01-09,2017-01-07,D19
C3,완료,CH000002510,P1,상,Low,2017-01-05,D16,2017-01-08,2017-01-09,D19
C3,완료,CH000002511,P1,상,Low,2017-01-05,D16,2017-01-12,2017-01-13,D19
C3,완료,CH000002512,P1,상,Low,2017-01-05,D16,2017-01-09,2017-01-09,D19
C3,완료,CH000002513,P1,상,Low,2017-01-05,D16,2017-01-09,2017-01-09,D19
C3,완료,CH000002514,P1,상,Low,2017-01-05,D16,2017-01-06,2017-01-06,D19
C3,진행중,CH000002515,P1,상,Low,2017-01-05,D16,,,D19
C3,완료,CH000002516,P1,상,Low,2017-01-05,D16,2017-01-12,2017-01-12,D19
C3,완료,CH000002517,P1,상,Low,2017-01-05,D91,2017-01-06,2017-01-06,D19
C3,완료,CH000002518,P1,상,Low,2017-01-05,D91,2017-01-09,2017-01-07,D19
C3,완료,CH000002519,P1,상,Low,2017-01-05,D91,2017-01-09,2017-01-09,D19
C3,완료,CH000002520,P1,상,Low,2017-01-05,D91,2017-01-13,2017-01-13,D19
C3,완료,CH000002521,P1,상,Low,2017-01-05,D91,2017-01-09,2017-01-09,D19
C3,완료,CH000002522,P1,상,Low,2017-01-05,D91,2017-01-09,2017-01-09,D19
C3,완료,CH000002523,P1,상,Low,2017-01-05,D91,2017-01-06,2017-01-06,D19
C3,진행중,CH000002524,P1,상,Low,2017-01-05,D91,,,D19
C3,완료,CH000002525,P1,상,Low,2017-01-05,D91,2017-01-12,2017-01-12,D19
C3,완료,CH000002526,P1,상,Low,2017-01-05,D91,2017-01-06,2017-01-06,D19
C3,완료,CH000002527,P1,상,Low,2017-01-05,D91,2017-01-09,2017-01-07,D19
C3,완료,CH000002528,P1,상,Low,2017-01-05,D91,2017-01-08,2017-01-09,D19
C3,완료,CH000002529,P1,상,Low,2017-01-05,D91,2017-01-13,2017-01-13,D19
C3,완료,CH000002530,P1,상,Low,2017-01-05,D91,2017-01-09,2017-01-09,D19
C3,완료,CH000002531,P1,상,Low,2017-01-05,D91,2017-01-09,2017-01-09,D19
C3,완료,CH000002532,P1,상,Low,2017-01-05,D91,2017-01-06,2017-01-06,D19
C3,진행중,CH000002533,P1,상,Low,2017-01-05,D91,,,D19
C3,완료,CH000002534,P1,상,Low,2017-01-05,D91,2017-01-12,2017-01-12,D19
C3,완료,CH000002535,P1,상,Low,2017-01-05,D91,2017-01-06,2017-01-06,D19
C3,완료,CH000002536,P1,상,Low,2017-01-05,D91,2017-01-09,2017-01-07,D19
C3,완료,CH000002537,P1,상,Low,2017-01-05,D91,2017-01-08,2017-01-09,D19
C3,완료,CH000002538,P1,상,Low,2017-01-05,D91,2017-01-13,2017-01-13,D19
C3,완료,CH000002539,P1,상,Low,2017-01-05,D91,2017-01-09,2017-01-09,D19
C3,완료,CH000002540,P1,상,Low,2017-01-05,D91,2017-01-09,2017-01-09,D19
C3,완료,CH000002541,P1,상,Low,2017-01-05,D91,2017-01-06,2017-01-06,D19
C3,진행중,CH000002542,P1,상,Low,2017-01-05,D91,,,D19
C3,완료,CH000002543,P1,상,Low,2017-01-05,D91,2017-01-12,2017-01-12,D19
C3,완료,CH000002544,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,완료,CH000002545,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-07,D19
C3,완료,CH000002546,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002547,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-13,D19
C3,완료,CH000002548,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-07,D19
C3,완료,CH000002549,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002550,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,진행중,CH000002551,P1,상,Low,2017-01-05,D19,,,D19
C3,완료,CH000002552,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-12,D19
C3,완료,CH000002553,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,완료,CH000002554,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-07,D19
C3,완료,CH000002555,P1,상,Low,2017-01-05,D19,2017-01-08,2017-01-09,D19
C3,완료,CH000002556,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-13,D19
C3,완료,CH000002557,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002558,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002559,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,진행중,CH000002560,P1,상,Low,2017-01-05,D19,,,D19
C3,완료,CH000002561,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-12,D19
C3,완료,CH000002562,P1,상,Low,2017-01-05,D35,2017-01-06,2017-01-06,D19
C3,완료,CH000002563,P1,상,Low,2017-01-05,D35,2017-01-09,2017-01-07,D19
C3,완료,CH000002564,P1,상,Low,2017-01-05,D35,2017-01-08,2017-01-09,D19
C3,완료,CH000002565,P1,상,Low,2017-01-05,D35,2017-01-12,2017-01-13,D19
C3,완료,CH000002566,P1,상,Low,2017-01-05,D35,2017-01-09,2017-01-09,D19
C3,완료,CH000002567,P1,상,Low,2017-01-05,D35,2017-01-09,2017-01-09,D19
C3,완료,CH000002568,P1,상,Low,2017-01-05,D35,2017-01-06,2017-01-06,D19
C3,진행중,CH000002569,P1,상,Low,2017-01-05,D35,,,D19
C3,완료,CH000002570,P1,상,Low,2017-01-05,D35,2017-01-12,2017-01-12,D19
C3,완료,CH000002571,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,완료,CH000002572,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-07,D19
C3,완료,CH000002573,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002574,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-13,D19
C3,완료,CH000002575,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002576,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002577,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,진행중,CH000002578,P1,상,Low,2017-01-05,D19,,,D19
C3,완료,CH000002579,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-12,D19
C3,완료,CH000002580,P1,상,Low,2017-01-05,D30,2017-01-06,2017-01-06,D19
C3,완료,CH000002581,P1,상,Low,2017-01-05,D30,2017-01-09,2017-01-07,D19
C3,완료,CH000002582,P1,상,Low,2017-01-05,D30,2017-01-08,2017-01-09,D19
C3,완료,CH000002583,P1,상,Low,2017-01-05,D30,2017-01-12,2017-01-13,D19
C3,완료,CH000002584,P1,상,Low,2017-01-05,D30,2017-01-09,2017-01-09,D19
C3,완료,CH000002585,P1,상,Low,2017-01-05,D30,2017-01-09,2017-01-09,D19
C3,완료,CH000002586,P1,상,Low,2017-01-05,D30,2017-01-06,2017-01-06,D19
C3,진행중,CH000002587,P1,상,Low,2017-01-05,D30,,,D19
C3,완료,CH000002588,P1,상,Low,2017-01-05,D30,2017-01-12,2017-01-12,D19
C3,완료,CH000002589,P1,상,Low,2017-01-05,D91,2017-01-06,2017-01-06,D19
C3,완료,CH000002590,P1,상,Low,2017-01-05,D91,2017-01-09,2017-01-07,D19
C3,완료,CH000002591,P1,상,Low,2017-01-05,D91,2017-01-09,2017-01-09,D19
C3,완료,CH000002592,P1,상,Low,2017-01-05,D91,2017-01-12,2017-01-13,D19
C3,완료,CH000002593,P1,상,Low,2017-01-05,D91,2017-01-09,2017-01-09,D19
C3,완료,CH000002594,P1,상,Low,2017-01-05,D91,2017-01-09,2017-01-09,D19
C3,완료,CH000002595,P1,상,Low,2017-01-05,D91,2017-01-06,2017-01-06,D19
C3,진행중,CH000002596,P1,상,Low,2017-01-05,D91,,,D19
C3,완료,CH000002597,P1,상,Low,2017-01-05,D91,2017-01-12,2017-01-12,D19
C3,완료,CH000002598,P1,상,Low,2017-01-05,D91,2017-01-06,2017-01-06,D19
C3,완료,CH000002599,P1,상,Low,2017-01-05,D91,2017-01-09,2017-01-07,D19
C3,완료,CH000002600,P1,상,Low,2017-01-05,D91,2017-01-09,2017-01-09,D19
C3,완료,CH000002601,P1,상,Low,2017-01-05,D91,2017-01-12,2017-01-13,D19
C3,완료,CH000002602,P1,상,Low,2017-01-05,D91,2017-01-09,2017-01-07,D19
C3,완료,CH000002603,P1,상,Low,2017-01-05,D91,2017-01-08,2017-01-08,D19
C3,완료,CH000002604,P1,상,Low,2017-01-05,D91,2017-01-06,2017-01-06,D19
C3,진행중,CH000002605,P1,상,Low,2017-01-05,D91,,,D19
C3,완료,CH000002606,P1,상,Low,2017-01-05,D91,2017-01-12,2017-01-12,D19
C3,완료,CH000002607,P1,상,Low,2017-01-05,D16,2017-01-06,2017-01-06,D19
C3,완료,CH000002608,P1,상,Low,2017-01-05,D16,2017-01-09,2017-01-07,D19
C3,완료,CH000002609,P1,상,Low,2017-01-05,D16,2017-01-08,2017-01-09,D19
C3,완료,CH000002610,P1,상,Low,2017-01-05,D16,2017-01-12,2017-01-13,D19
C3,완료,CH000002611,P1,상,Low,2017-01-05,D16,2017-01-09,2017-01-09,D19
C3,완료,CH000002612,P1,상,Low,2017-01-05,D16,2017-01-09,2017-01-09,D19
C3,완료,CH000002613,P1,상,Low,2017-01-05,D16,2017-01-06,2017-01-06,D19
C3,진행중,CH000002614,P1,상,Low,2017-01-05,D16,,,D19
C3,완료,CH000002615,P1,상,Low,2017-01-05,D16,2017-01-12,2017-01-12,D19
C3,완료,CH000002616,P1,상,Low,2017-01-05,D16,2017-01-06,2017-01-06,D19
C3,완료,CH000002617,P1,상,Low,2017-01-05,D16,2017-01-09,2017-01-07,D19
C3,완료,CH000002618,P1,상,Low,2017-01-05,D16,2017-01-08,2017-01-09,D19
C3,완료,CH000002619,P1,상,Low,2017-01-05,D16,2017-01-12,2017-01-13,D19
C3,완료,CH000002620,P1,상,Low,2017-01-05,D16,2017-01-09,2017-01-09,D19
C3,완료,CH000002621,P1,상,Low,2017-01-05,D16,2017-01-09,2017-01-09,D19
C3,완료,CH000002622,P1,상,Low,2017-01-05,D16,2017-01-06,2017-01-06,D19
C3,진행중,CH000002623,P1,상,Low,2017-01-05,D16,,,D19
C3,완료,CH000002624,P1,상,Low,2017-01-05,D16,2017-01-12,2017-01-12,D19
C3,완료,CH000002625,P1,상,Low,2017-01-05,D13,2017-01-06,2017-01-06,D19
C3,완료,CH000002626,P1,상,Low,2017-01-05,D13,2017-01-09,2017-01-07,D19
C3,완료,CH000002627,P1,상,Low,2017-01-05,D13,2017-01-08,2017-01-09,D19
C3,완료,CH000002628,P1,상,Low,2017-01-05,D13,2017-01-12,2017-01-13,D19
C3,완료,CH000002629,P1,상,Low,2017-01-05,D13,2017-01-09,2017-01-09,D19
C3,완료,CH000002630,P1,상,Low,2017-01-05,D13,2017-01-09,2017-01-09,D19
C3,완료,CH000002631,P1,상,Low,2017-01-05,D13,2017-01-06,2017-01-06,D19
C3,진행중,CH000002632,P1,상,Low,2017-01-05,D13,,,D19
C3,완료,CH000002633,P1,상,Low,2017-01-05,D13,2017-01-12,2017-01-12,D19
C3,완료,CH000002634,P1,상,Low,2017-01-05,D13,2017-01-06,2017-01-06,D19
C3,완료,CH000002635,P1,상,Low,2017-01-05,D13,2017-01-09,2017-01-07,D19
C3,완료,CH000002636,P1,상,Low,2017-01-05,D13,2017-01-08,2017-01-09,D19
C3,완료,CH000002637,P1,상,Low,2017-01-05,D13,2017-01-12,2017-01-13,D19
C3,완료,CH000002638,P1,상,Low,2017-01-05,D13,2017-01-09,2017-01-09,D19
C3,완료,CH000002639,P1,상,Low,2017-01-05,D13,2017-01-09,2017-01-09,D19
C3,완료,CH000002640,P1,상,Low,2017-01-05,D13,2017-01-06,2017-01-06,D19
C3,진행중,CH000002641,P1,상,Low,2017-01-05,D13,,,D19
C3,완료,CH000002642,P1,상,Low,2017-01-05,D13,2017-01-12,2017-01-12,D19
C3,완료,CH000002643,P1,상,Low,2017-01-05,D13,2017-01-06,2017-01-06,D19
C3,완료,CH000002644,P1,상,Low,2017-01-05,D13,2017-01-09,2017-01-07,D19
C3,완료,CH000002645,P1,상,Low,2017-01-05,D13,2017-01-08,2017-01-09,D19
C3,완료,CH000002646,P1,상,Low,2017-01-05,D13,2017-01-12,2017-01-13,D19
C3,완료,CH000002647,P1,상,Low,2017-01-05,D13,2017-01-09,2017-01-09,D19
C3,완료,CH000002648,P1,상,Low,2017-01-05,D13,2017-01-09,2017-01-09,D19
C3,완료,CH000002649,P1,상,Low,2017-01-05,D13,2017-01-06,2017-01-06,D19
C3,진행중,CH000002650,P1,상,Low,2017-01-05,D13,,,D19
C3,완료,CH000002651,P1,상,Low,2017-01-05,D13,2017-01-12,2017-01-12,D19
C3,완료,CH000002652,P1,상,Low,2017-01-05,D77,2017-01-06,2017-01-06,D19
C3,완료,CH000002653,P1,상,Low,2017-01-05,D77,2017-01-09,2017-01-07,D19
C3,완료,CH000002654,P1,상,Low,2017-01-05,D77,2017-01-08,2017-01-09,D19
C3,완료,CH000002655,P1,상,Low,2017-01-05,D77,2017-01-12,2017-01-13,D19
C3,완료,CH000002656,P1,상,Low,2017-01-05,D77,2017-01-09,2017-01-09,D19
C3,완료,CH000002657,P1,상,Low,2017-01-05,D77,2017-01-09,2017-01-09,D19
C3,완료,CH000002658,P1,상,Low,2017-01-05,D77,2017-01-06,2017-01-06,D19
C3,진행중,CH000002659,P1,상,Low,2017-01-05,D77,,,D19
C3,완료,CH000002660,P1,상,Low,2017-01-05,D77,2017-01-12,2017-01-12,D19
C3,완료,CH000002661,P1,상,Low,2017-01-05,D14,2017-01-06,2017-01-06,D19
C3,완료,CH000002662,P1,상,Low,2017-01-05,D14,2017-01-07,2017-01-07,D19
C3,완료,CH000002663,P1,상,Low,2017-01-05,D14,2017-01-08,2017-01-09,D19
C3,완료,CH000002664,P1,상,Low,2017-01-05,D14,2017-01-12,2017-01-13,D19
C3,완료,CH000002665,P1,상,Low,2017-01-05,D14,2017-01-09,2017-01-07,D19
C3,완료,CH000002666,P1,상,Low,2017-01-05,D14,2017-01-09,2017-01-09,D19
C3,완료,CH000002667,P1,상,Low,2017-01-05,D14,2017-01-06,2017-01-06,D19
C3,진행중,CH000002668,P1,상,Low,2017-01-05,D14,,,D19
C3,완료,CH000002669,P1,상,Low,2017-01-05,D14,2017-01-12,2017-01-12,D19
C3,완료,CH000002670,P1,상,Low,2017-01-05,D16,2017-01-06,2017-01-06,D19
C3,완료,CH000002671,P1,상,Low,2017-01-05,D16,2017-01-09,2017-01-07,D19
C3,완료,CH000002672,P1,상,Low,2017-01-05,D16,2017-01-09,2017-01-09,D19
C3,완료,CH000002673,P1,상,Low,2017-01-05,D16,2017-01-12,2017-01-13,D19
C3,완료,CH000002674,P1,상,Low,2017-01-05,D16,2017-01-09,2017-01-09,D19
C3,완료,CH000002675,P1,상,Low,2017-01-05,D16,2017-01-09,2017-01-09,D19
C3,완료,CH000002676,P1,상,Low,2017-01-05,D16,2017-01-06,2017-01-06,D19
C3,진행중,CH000002677,P1,상,Low,2017-01-05,D16,,,D19
C3,완료,CH000002678,P1,상,Low,2017-01-05,D16,2017-01-12,2017-01-12,D19
C3,완료,CH000002679,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,완료,CH000002680,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-07,D19
C3,완료,CH000002681,P1,상,Low,2017-01-05,D19,2017-01-08,2017-01-09,D19
C3,완료,CH000002682,P1,상,Low,2017-01-05,D19,2017-01-13,2017-01-13,D19
C3,완료,CH000002683,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002684,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002685,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,진행중,CH000002686,P1,상,Low,2017-01-05,D19,,,D19
C3,완료,CH000002687,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-12,D19
C3,완료,CH000002688,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,완료,CH000002689,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-07,D19
C3,완료,CH000002690,P1,상,Low,2017-01-05,D19,2017-01-08,2017-01-09,D19
C3,완료,CH000002691,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-13,D19
C3,완료,CH000002692,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-07,D19
C3,완료,CH000002693,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002694,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,진행중,CH000002695,P1,상,Low,2017-01-05,D19,,,D19
C3,완료,CH000002696,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-12,D19
C3,완료,CH000002697,P1,상,Low,2017-01-05,D35,2017-01-06,2017-01-06,D19
C3,완료,CH000002698,P1,상,Low,2017-01-05,D35,2017-01-09,2017-01-07,D19
C3,완료,CH000002699,P1,상,Low,2017-01-05,D35,2017-01-09,2017-01-09,D19
C3,완료,CH000002700,P1,상,Low,2017-01-05,D35,2017-01-12,2017-01-13,D19
C3,완료,CH000002701,P1,상,Low,2017-01-05,D35,2017-01-09,2017-01-09,D19
C3,완료,CH000002702,P1,상,Low,2017-01-05,D35,2017-01-09,2017-01-09,D19
C3,완료,CH000002703,P1,상,Low,2017-01-05,D35,2017-01-06,2017-01-06,D19
C3,진행중,CH000002704,P1,상,Low,2017-01-05,D35,,,D19
C3,완료,CH000002705,P1,상,Low,2017-01-05,D35,2017-01-12,2017-01-12,D19
C3,완료,CH000002706,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,완료,CH000002707,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-07,D19
C3,완료,CH000002708,P1,상,Low,2017-01-05,D19,2017-01-08,2017-01-09,D19
C3,완료,CH000002709,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-13,D19
C3,완료,CH000002710,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002711,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002712,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,진행중,CH000002713,P1,상,Low,2017-01-05,D19,,,D19
C3,완료,CH000002714,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-12,D19
C3,완료,CH000002715,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,완료,CH000002716,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-07,D19
C3,완료,CH000002717,P1,상,Low,2017-01-05,D19,2017-01-08,2017-01-09,D19
C3,완료,CH000002718,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-13,D19
C3,완료,CH000002719,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002720,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002721,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,진행중,CH000002722,P1,상,Low,2017-01-05,D19,,,D19
C3,완료,CH000002723,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-12,D19
C3,완료,CH000002724,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,완료,CH000002725,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-07,D19
C3,완료,CH000002726,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002727,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-13,D19
C3,완료,CH000002728,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002729,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002730,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,진행중,CH000002731,P1,상,Low,2017-01-05,D19,,,D19
C3,완료,CH000002732,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-12,D19
C3,완료,CH000002733,P1,상,Low,2017-01-05,D24,2017-01-06,2017-01-06,D19
C3,완료,CH000002734,P1,상,Low,2017-01-05,D24,2017-01-09,2017-01-07,D19
C3,완료,CH000002735,P1,상,Low,2017-01-05,D24,2017-01-08,2017-01-09,D19
C3,완료,CH000002736,P1,상,Low,2017-01-05,D24,2017-01-12,2017-01-13,D19
C3,완료,CH000002737,P1,상,Low,2017-01-05,D24,2017-01-09,2017-01-09,D19
C3,완료,CH000002738,P1,상,Low,2017-01-05,D24,2017-01-09,2017-01-09,D19
C3,완료,CH000002739,P1,상,Low,2017-01-05,D24,2017-01-06,2017-01-06,D19
C3,진행중,CH000002740,P1,상,Low,2017-01-05,D24,,,D19
C3,완료,CH000002741,P1,상,Low,2017-01-05,D24,2017-01-12,2017-01-12,D19
C3,완료,CH000002742,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,완료,CH000002743,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-07,D19
C3,완료,CH000002744,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002745,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-13,D19
C3,완료,CH000002746,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002747,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002748,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,진행중,CH000002749,P1,상,Low,2017-01-05,D19,,,D19
C3,완료,CH000002750,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-12,D19
C3,완료,CH000002751,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,완료,CH000002752,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-07,D19
C3,완료,CH000002753,P1,상,Low,2017-01-05,D19,2017-01-08,2017-01-09,D19
C3,완료,CH000002754,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-13,D19
C3,완료,CH000002755,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002756,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002757,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,진행중,CH000002758,P1,상,Low,2017-01-05,D19,,,D19
C3,완료,CH000002759,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-12,D19
C3,완료,CH000002760,P1,상,Low,2017-01-05,D19,2017-01-06,2017-01-06,D19
C3,완료,CH000002761,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-07,D19
C3,완료,CH000002762,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002763,P1,상,Low,2017-01-05,D19,2017-01-12,2017-01-13,D19
C3,완료,CH000002764,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
C3,완료,CH000002765,P1,상,Low,2017-01-05,D19,2017-01-09,2017-01-09,D19
