No,D/P&BOM 코드,D/P&BOM 내역,설계기능,협력사,직영책임부서,최종 출도가능일자,출도실적
2049,DPBOM000004823,제작,F2,,D4,2022-06-11,2022-05-05
2050,DPBOM000004824,제작,F3,,D5,2022-06-23,2022-05-07
2051,DPBOM000004825,제작,F2,,D4,2022-06-11,2022-03-24
2052,DPBOM000004826,Supp 제작,F2,,D4,2022-06-11,2022-05-05
2053,DPBOM000004827,의장(설치),F3,,D5,2022-07-02,2022-06-27
2054,DPBOM000004828,제작,F3,,D5,2022-06-09,2022-05-07
2055,DPBOM000004829,Supp 제작,F3,,D5,2022-06-09,2022-06-05
2056,DPBOM000004830,의장(설치),F4,,D6,2022-07-23,2022-06-04
2057,DPBOM000004831,의장(설치),F4,,D6,2022-07-02,2022-05-29
2058,DPBOM000004832,철의장,F4,,D6,2022-06-23,2022-04-14
2059,DPBOM000004833,계획,F2,,D4,2022-04-15,2022-04-15
2060,DPBOM000000082,계획,F5,,D7,2022-04-15,2022-04-11
2061,DPBOM000000084,계획,F3,,D5,2022-04-15,2022-04-15
2062,DPBOM000002242,의장,F6,,D8,2022-06-09,2022-05-23
2063,DPBOM000002286,의장,F4,,D6,2022-06-09,2022-04-15
2064,DPBOM000000110,철의장,F6,,D8,2022-04-29,2022-03-07
2065,DPBOM000000111,철의장,F4,,D6,2022-04-21,2022-02-14
2066,DPBOM000002364,의장(설치),F6,,D8,2022-07-22,2022-06-26
2067,DPBOM000000704,의장(설치),F8,,D5,2022-06-20,2022-04-18
2068,DPBOM000002365,의장(설치),F5,,D7,2022-06-20,2022-06-18
2069,DPBOM000000469,철의장,F5,,D7,2022-05-28,2022-04-11
2070,DPBOM000002519,의장(설치),F5,,D7,2022-07-22,2022-06-18
2071,DPBOM000000470,철의장,F5,,D7,2022-06-13,2022-04-04
2072,DPBOM000001789,의장(설치),F4,,D6,2022-07-22,2022-06-12
2073,DPBOM000004847,의장(설치),F2,,D4,2022-06-17,2022-05-21
2074,DPBOM000000705,의장(설치),F3,,D5,2022-06-17,2022-06-16
2075,DPBOM000004849,제작,F2,,D4,2022-05-23,2022-03-24
2076,DPBOM000000471,제작,F3,,D5,2022-05-23,2022-04-09
2077,DPBOM000004851,Supp 제작,F2,,D4,2022-05-23,2022-03-24
2078,DPBOM000000472,Supp 제작,F3,,D5,2022-05-23,2022-04-09
2079,DPBOM000000706,의장(설치),F3,,D5,2022-06-17,2022-06-16
2080,DPBOM000000473,제작,F3,,D5,2022-05-23,2022-04-09
2081,DPBOM000000474,Supp 제작,F3,,D5,2022-05-23,2022-04-09
2082,DPBOM000000707,의장(설치),F3,,D5,2022-07-22,2022-07-09
2083,DPBOM000002314,의장(설치),F2,,D4,2022-06-20,2022-05-21
2084,DPBOM000000475,제작,F3,,D5,2022-06-20,2022-05-08
2085,DPBOM000000476,제작,F2,,D4,2022-06-02,2022-03-24
2086,DPBOM000004860,의장(설치),F3,,D5,2022-07-01,2022-06-27
2087,DPBOM000004861,제작,F3,,D5,2022-05-30,2022-04-24
2088,DPBOM000004862,Supp 제작,F3,,D5,2022-06-06,2022-05-27
2089,DPBOM000002366,의장(설치),F1,D1,D3,2022-06-20,2022-06-11
2090,DPBOM000002463,의장(설치),F4,,D6,2022-07-22,2022-07-09
2091,DPBOM000002367,의장(설치),F6,,D8,2022-06-20,2022-06-06
2092,DPBOM000004866,철의장,F1,D1,D3,2022-05-28,2022-04-14
2093,DPBOM000000478,철의장,F4,,D6,2022-06-17,2022-02-17
2094,DPBOM000000708,의장(설치),F8,,D5,2022-06-20,2022-05-15
2095,DPBOM000002368,의장(설치),F5,,D7,2022-06-20,2022-06-18
2096,DPBOM000000480,철의장,F5,,D7,2022-05-28,2022-04-11
2097,DPBOM000002520,의장(설치),F5,,D7,2022-07-22,2022-06-18
2098,DPBOM000000481,철의장,F5,,D7,2022-06-13,2022-04-04
2099,DPBOM000001790,의장(설치),F4,,D6,2022-07-22,2022-06-12
2100,DPBOM000004874,의장(설치),F2,,D4,2022-06-17,2022-05-21
2101,DPBOM000004875,제작,F2,,D4,2022-05-23,2022-03-24
2102,DPBOM000004876,Supp 제작,F2,,D4,2022-05-23,2022-03-24
2103,DPBOM000000710,의장(설치),F3,,D5,2022-06-17,2022-06-16
2104,DPBOM000000484,제작,F3,,D5,2022-05-23,2022-04-09
2105,DPBOM000000485,Supp 제작,F3,,D5,2022-05-23,2022-04-09
2106,DPBOM000000711,의장(설치),F3,,D5,2022-07-22,2022-07-09
2107,DPBOM000002315,의장(설치),F2,,D4,2022-06-20,2022-05-21
2108,DPBOM000000486,제작,F3,,D5,2022-06-20,2022-05-08
2109,DPBOM000000487,제작,F2,,D4,2022-06-02,2022-03-24
2110,DPBOM000000600,의장(설치),F3,,D5,2022-07-01,2022-06-27
2111,DPBOM000000278,제작,F3,,D5,2022-05-30,2022-04-24
2112,DPBOM000004886,Supp 제작,F3,,D5,2022-06-06,2022-05-27
2113,DPBOM000002369,의장(설치),F1,D1,D3,2022-06-20,2022-06-11
2114,DPBOM000002464,의장(설치),F4,,D6,2022-07-22,2022-07-09
2115,DPBOM000004889,철의장,F1,D1,D3,2022-05-28,2022-04-14
2116,DPBOM000000489,철의장,F4,,D6,2022-06-17,2022-02-17
2117,DPBOM000000712,의장(설치),F3,,D5,2022-06-09,2022-05-30
2118,DPBOM000000490,제작,F3,,D5,2022-05-20,2022-02-26
2119,DPBOM000000491,Supp 제작,F3,,D5,2022-05-20,2022-02-26
2120,DPBOM000000671,의장(설치),F3,,D5,2022-06-09,2022-05-30
2121,DPBOM000004895,제작,F3,,D5,2022-05-20,2022-02-26
2122,DPBOM000004896,의장(설치),F8,,D5,2022-08-07,2022-04-18
2123,DPBOM000004897,의장(설치),F5,,D7,2022-09-11,2022-09-08
2124,DPBOM000004898,철의장,F5,,D7,2022-08-13,2022-06-09
2125,DPBOM000004899,의장(설치),F2,,D4,2022-09-11,2022-09-10
2126,DPBOM000004900,제작,F2,,D4,2022-08-13,2022-06-24
2127,DPBOM000004901,Supp 제작,F2,,D4,2022-08-13,2022-07-02
2128,DPBOM000004902,의장(설치),F1,D1,D3,2022-09-11,2022-06-11
2129,DPBOM000004903,철의장,F1,D1,D3,2022-07-30,2022-03-27
2130,DPBOM000004904,의장(설치),F8,,D5,2022-08-07,2022-04-18
2131,DPBOM000004905,의장(설치),F5,,D7,2022-09-11,2022-09-08
2132,DPBOM000004906,철의장,F5,,D7,2022-08-13,2022-06-09
2133,DPBOM000004907,의장(설치),F2,,D4,2022-09-11,2022-09-10
2134,DPBOM000004908,제작,F2,,D4,2022-08-13,2022-06-24
2135,DPBOM000004909,Supp 제작,F2,,D4,2022-08-13,2022-06-24
2136,DPBOM000004910,의장(설치),F1,D1,D3,2022-09-11,2022-06-11
2137,DPBOM000004911,철의장,F1,D1,D3,2022-07-30,2022-03-27
2138,DPBOM000000093,계획,F5,,D7,2022-04-15,2022-04-11
2139,DPBOM000002014,계획,F3,,D5,2022-04-15,2022-04-15
2140,DPBOM000002308,의장,F4,,D6,2022-06-09,2022-04-15
2141,DPBOM000000128,철의장,F4,,D6,2022-04-28,2022-02-14
2142,DPBOM000000713,의장(설치),F8,,D5,2022-06-25,2022-04-18
2143,DPBOM000004917,철의장,F8,,D5,2022-06-02,2022-04-15
2144,DPBOM000002372,의장(설치),F5,,D7,2022-06-25,2022-06-18
2145,DPBOM000001106,철의장,F5,,D7,2022-06-02,2022-04-11
2146,DPBOM000002521,의장(설치),F5,,D7,2022-07-22,2022-06-18
2147,DPBOM000000492,철의장,F5,,D7,2022-06-13,2022-04-04
2148,DPBOM000001791,의장(설치),F4,,D6,2022-07-22,2022-06-12
2149,DPBOM000001792,의장(설치),F4,,D6,2022-07-22,2022-06-12
2150,DPBOM000001354,의장(설치),F3,,D5,2022-06-25,2022-06-25
2151,DPBOM000001107,제작,F3,,D5,2022-06-02,2022-04-21
2152,DPBOM000001108,Supp 제작,F3,,D5,2022-06-02,2022-04-21
2153,DPBOM000000714,의장(설치),F3,,D5,2022-07-22,2022-07-09
2154,DPBOM000000493,제작,F3,,D5,2022-06-20,2022-05-08
2155,DPBOM000000601,의장(설치),F3,,D5,2022-07-01,2022-06-27
2156,DPBOM000000279,제작,F3,,D5,2022-05-30,2022-04-24
2157,DPBOM000004931,Supp 제작,F3,,D5,2022-06-06,2022-05-27
2158,DPBOM000002467,의장(설치),F4,,D6,2022-07-22,2022-07-09
2159,DPBOM000000494,철의장,F4,,D6,2022-06-17,2022-02-17
2160,DPBOM000000715,의장(설치),F8,,D5,2022-06-25,2022-04-18
2161,DPBOM000000495,철의장,F8,,D5,2022-06-02,2022-04-15
2162,DPBOM000002373,의장(설치),F5,,D7,2022-06-25,2022-06-18
2163,DPBOM000000496,철의장,F5,,D7,2022-06-02,2022-04-11
2164,DPBOM000002522,의장(설치),F5,,D7,2022-07-22,2022-06-18
2165,DPBOM000000497,철의장,F5,,D7,2022-06-13,2022-04-04
2166,DPBOM000001793,의장(설치),F4,,D6,2022-07-22,2022-06-12
2167,DPBOM000001794,의장(설치),F4,,D6,2022-07-22,2022-06-12
2168,DPBOM000000716,의장(설치),F3,,D5,2022-06-25,2022-06-25
2169,DPBOM000000498,제작,F3,,D5,2022-06-02,2022-04-21
2170,DPBOM000000499,Supp 제작,F3,,D5,2022-06-02,2022-04-21
2171,DPBOM000000717,의장(설치),F3,,D5,2022-07-22,2022-07-09
2172,DPBOM000000500,제작,F3,,D5,2022-06-20,2022-05-08
2173,DPBOM000000602,의장(설치),F3,,D5,2022-07-01,2022-06-27
2174,DPBOM000000280,제작,F3,,D5,2022-05-30,2022-04-24
2175,DPBOM000004949,Supp 제작,F3,,D5,2022-06-06,2022-05-27
2176,DPBOM000002374,의장(설치),F1,D1,D3,2022-06-25,2022-06-11
2177,DPBOM000002468,의장(설치),F4,,D6,2022-07-22,2022-07-09
2178,DPBOM000000501,철의장,F1,D1,D3,2022-06-02,2022-04-18
2179,DPBOM000000502,철의장,F4,,D6,2022-06-17,2022-02-17
2180,DPBOM000000672,의장(설치),F3,,D5,2022-06-12,2022-06-04
2181,DPBOM000000419,제작,F3,,D5,2022-05-30,2022-02-26
2182,DPBOM000000420,Supp 제작,F3,,D5,2022-05-30,2022-02-26
2183,DPBOM000000774,의장(설치),F3,,D5,2022-06-12,2022-06-04
2184,DPBOM000000556,제작,F3,,D5,2022-05-20,2022-02-26
2185,DPBOM000004959,계획,F2,,D4,2022-06-18,2022-06-09
2186,DPBOM000000673,계획,F5,,D7,2022-06-18,2022-06-10
2187,DPBOM000004961,계획,F3,,D5,2022-06-18,2022-06-17
2188,DPBOM000004962,의장(설치),F7,,D3,2022-08-13,2022-05-16
2189,DPBOM000001240,의장(설치),F8,,D5,2022-08-13,2022-04-18
2190,DPBOM000004964,철의장,F7,,D3,2022-07-21,2022-03-20
2191,DPBOM000004965,철의장,F8,,D5,2022-07-11,2022-04-18
2192,DPBOM000002598,의장(설치),F5,,D7,2022-08-12,2022-06-18
2193,DPBOM000001312,철의장,F5,,D7,2022-07-11,2022-04-11
2194,DPBOM000002608,의장(설치),F5,,D7,2022-08-19,2022-06-18
2195,DPBOM000000941,철의장,F5,,D7,2022-07-25,2022-04-04
2196,DPBOM000001835,의장(설치),F4,,D6,2022-08-28,2022-06-12
2197,DPBOM000004971,의장(설치),F2,,D4,2022-08-20,2022-05-21
2198,DPBOM000004972,제작,F2,,D4,2022-07-25,2022-04-11
2199,DPBOM000004973,Supp 제작,F2,,D4,2022-07-11,2022-05-14
2200,DPBOM000001505,의장(설치),F3,,D5,2022-08-12,2022-07-31
2201,DPBOM000004975,제작,F3,,D5,2022-07-10,2022-05-29
2202,DPBOM000001313,Supp 제작,F3,,D5,2022-07-10,2022-05-29
2203,DPBOM000004977,의장(설치),F2,,D4,2022-08-13,2022-05-23
2204,DPBOM000001241,의장(설치),F3,,D5,2022-08-19,2022-07-09
2205,DPBOM000004979,의장(설치),F2,,D4,2022-08-13,2022-05-21
2206,DPBOM000004980,제작,F2,,D4,2022-07-10,2022-06-02
2207,DPBOM000000942,제작,F3,,D5,2022-07-24,2022-05-29
2208,DPBOM000004982,제작,F2,,D4,2022-07-21,2022-03-24
2209,DPBOM000004983,Supp 제작,F2,,D4,2022-07-10,2022-06-02
2210,DPBOM000001110,의장(설치),F3,,D5,2022-08-05,2022-07-31
2211,DPBOM000000752,제작,F3,,D5,2022-07-04,2022-04-24
2212,DPBOM000004986,Supp 제작,F3,,D5,2022-07-03,2022-06-27
2213,DPBOM000002609,의장(설치),F4,,D6,2022-08-19,2022-07-09
2214,DPBOM000000943,철의장,F4,,D6,2022-07-29,2022-03-13
2215,DPBOM000004989,의장(설치),F5,,D7,2022-10-20,
2216,DPBOM000004990,의장(설치),F8,,D5,2022-09-17,2022-04-18
2217,DPBOM000004991,의장(설치),F5,,D7,2022-11-03,2022-09-08
2218,DPBOM000004992,철의장,F5,,D7,2022-10-09,2022-06-09
2219,DPBOM000004993,의장(설치),F4,,D6,2022-11-04,2022-08-22
2220,DPBOM000004994,의장(설치),F3,,D5,2022-10-20,2022-10-16
2221,DPBOM000004995,계획,F5,,D7,2022-06-19,2022-06-10
2222,DPBOM000004996,계획,F3,,D5,2022-06-19,2022-06-17
2223,DPBOM000004997,의장(설치),F8,,D5,2022-08-13,2022-04-18
2224,DPBOM000004998,철의장,F8,,D5,2022-07-11,2022-04-21
2225,DPBOM000004999,의장(설치),F5,,D7,2022-08-12,2022-06-18
2226,DPBOM000005000,철의장,F5,,D7,2022-07-11,2022-04-11
2227,DPBOM000005001,의장(설치),F5,,D7,2022-08-18,2022-06-18
2228,DPBOM000005002,철의장,F5,,D7,2022-07-24,2022-04-04
2229,DPBOM000005003,의장(설치),F4,,D6,2022-08-28,2022-06-12
2230,DPBOM000005004,의장(설치),F3,,D5,2022-08-07,2022-07-31
2231,DPBOM000005005,제작,F3,,D5,2022-07-08,2022-05-29
2232,DPBOM000005006,Supp 제작,F3,,D5,2022-07-08,2022-05-29
2233,DPBOM000005007,의장(설치),F3,,D5,2022-08-18,2022-07-09
2234,DPBOM000005008,제작,F3,,D5,2022-07-23,2022-05-29
2235,DPBOM000005009,의장(설치),F3,,D5,2022-08-01,2022-07-24
2236,DPBOM000005010,제작,F3,,D5,2022-07-03,2022-04-24
2237,DPBOM000005011,Supp 제작,F3,,D5,2022-07-02,2022-06-27
2238,DPBOM000005012,의장(설치),F4,,D6,2022-08-18,2022-07-09
2239,DPBOM000005013,의장(설치),F4,,D6,2022-08-04,2022-07-09
2240,DPBOM000005014,철의장,F4,,D6,2022-07-24,2022-03-13
2241,DPBOM000005015,철의장,F4,,D6,2022-07-03,2022-02-28
2242,DPBOM000005016,계획,F2,,D4,2022-03-28,2022-03-26
2243,DPBOM000005017,계획,F5,,D7,2022-03-28,2022-03-27
2244,DPBOM000002599,의장(설치),F5,,D7,2022-06-19,2022-04-16
2245,DPBOM000000608,철의장,F5,,D7,2022-05-27,2022-03-27
2246,DPBOM000005020,의장(설치),F2,,D4,2022-06-19,2022-04-04
2247,DPBOM000005021,의장(설치),F2,,D4,2022-06-19,2022-04-18
2248,DPBOM000005022,의장(설치),F1,D1,D3,2022-06-19,2022-04-23
2249,DPBOM000005023,의장(설치),F7,,D3,2022-05-09,2022-04-01
2250,DPBOM000005024,철의장,F7,,D3,2022-04-15,2022-03-03
2251,DPBOM000005025,의장(설치),F2,,D4,2022-05-09,2022-04-04
2252,DPBOM000005026,의장(설치),F2,,D4,2022-05-09,2022-04-18
2253,DPBOM000005027,제작,F2,,D4,2022-04-15,2022-03-07
2254,DPBOM000005028,Supp 제작,F2,,D4,2022-04-15,2022-03-07
2255,DPBOM000005029,의장(설치),F7,,D3,2022-09-02,2022-04-01
2256,DPBOM000005030,철의장,F7,,D3,2022-07-31,2022-03-07
2257,DPBOM000005031,의장(설치),F5,,D7,2022-08-29,2022-08-19
2258,DPBOM000005032,철의장,F5,,D7,2022-07-31,2022-06-17
2259,DPBOM000005033,의장(설치),F11,,D6,2022-08-29,2022-08-21
2260,DPBOM000005034,철의장,F11,,D6,2022-07-31,2022-04-14
2261,DPBOM000005035,의장(설치),F2,,D4,2022-08-29,2022-04-04
2262,DPBOM000005036,의장(설치),F2,,D4,2022-08-29,2022-04-18
2263,DPBOM000002661,의장(설치),F2,,D4,2022-09-02,2022-04-18
2264,DPBOM000000112,제작,F2,,D4,2022-07-31,2022-06-13
2265,DPBOM000000113,Supp 제작,F2,,D4,2022-07-31,2022-06-13
2266,DPBOM000005040,의장(설치),F1,D1,D3,2022-08-29,2022-04-23
2267,DPBOM000002656,의장(설치),F1,D1,D3,2022-09-02,2022-04-23
2268,DPBOM000000114,철의장,F1,D1,D3,2022-08-04,2022-03-31
2269,DPBOM000005043,계획,F2,,D4,2022-03-28,2022-03-26
2270,DPBOM000005044,의장,F2,,D4,2022-04-25,2022-04-23
2271,DPBOM000005045,의장(설치),F5,,D7,2022-04-23,2022-04-16
2272,DPBOM000005046,철의장,F5,,D7,2022-03-27,2022-03-27
2273,DPBOM000005047,의장(설치),F2,,D4,2022-04-23,2022-04-04
2274,DPBOM000005048,의장(설치),F2,,D4,2022-04-23,2022-04-18
2275,DPBOM000005049,제작,F2,,D4,2022-04-09,2022-04-02
2276,DPBOM000005050,Supp 제작,F2,,D4,2022-04-09,2022-04-02
2277,DPBOM000005051,의장(설치),F1,D1,D3,2022-04-23,2022-04-23
2278,DPBOM000005052,철의장,F1,D1,D3,2022-03-20,2022-03-11
2279,DPBOM000005053,의장(설치),F7,,D3,2022-04-23,2022-04-01
2280,DPBOM000005054,철의장,F7,,D3,2022-04-10,2022-03-10
2281,DPBOM000005055,의장(설치),F5,,D7,2022-04-23,2022-04-16
2282,DPBOM000005056,철의장,F5,,D7,2022-04-02,2022-03-27
2283,DPBOM000005057,의장(설치),F2,,D4,2022-04-23,2022-04-04
2284,DPBOM000005058,의장(설치),F2,,D4,2022-04-23,2022-04-18
2285,DPBOM000005059,제작,F2,,D4,2022-04-04,2022-04-02
2286,DPBOM000005060,의장(설치),F1,D1,D3,2022-04-23,2022-04-23
2287,DPBOM000005061,의장(설치),F2,,D4,2022-08-11,2022-04-04
2288,DPBOM000005062,의장(설치),F2,,D4,2022-08-11,2022-04-18
2289,DPBOM000005063,제작,F2,,D4,2022-07-09,2022-05-08
2290,DPBOM000005064,Supp 제작,F2,,D4,2022-07-09,2022-05-08
2291,DPBOM000005065,의장(설치),F1,D1,D3,2022-08-11,2022-04-23
2292,DPBOM000005066,철의장,F1,D1,D3,2022-07-04,2022-03-11
2293,DPBOM000005067,의장(설치),F5,,D7,2022-10-13,
2294,DPBOM000005068,의장(설치),F5,,D7,2022-09-30,2022-08-19
2295,DPBOM000005069,철의장,F5,,D7,2022-09-04,2022-06-25
2296,DPBOM000005070,의장(설치),F2,,D4,2022-10-02,2022-04-04
2297,DPBOM000005071,의장(설치),F2,,D4,2022-10-02,2022-04-18
2298,DPBOM000005072,제작,F2,,D4,2022-09-04,2022-06-25
2299,DPBOM000005073,Supp 제작,F2,,D4,2022-09-04,2022-06-25
2300,DPBOM000005074,의장(설치),F1,D1,D3,2022-10-02,2022-04-23
2301,DPBOM000005075,철의장,F1,D1,D3,2022-09-05,2022-03-31
2302,DPBOM000005076,계획,F2,,D4,2022-03-28,2022-03-26
2303,DPBOM000005077,계획,F5,,D7,2022-03-28,2022-03-27
2304,DPBOM000005078,의장(설치),F7,,D3,2022-04-28,2022-04-01
2305,DPBOM000005079,의장(설치),F5,,D7,2022-04-28,2022-04-16
2306,DPBOM000005080,철의장,F5,,D7,2022-04-01,2022-03-27
2307,DPBOM000005081,의장(설치),F2,,D4,2022-04-28,2022-04-04
2308,DPBOM000005082,의장(설치),F2,,D4,2022-04-28,2022-04-18
2309,DPBOM000005083,제작,F2,,D4,2022-04-08,2022-04-08
2310,DPBOM000005084,Supp 제작,F2,,D4,2022-04-08,2022-04-08
2311,DPBOM000005085,의장(설치),F1,D1,D3,2022-04-28,2022-04-23
2312,DPBOM000005086,철의장,F1,D1,D3,2022-03-25,2022-03-18
2313,DPBOM000005087,의장(설치),F7,,D3,2022-04-28,2022-04-01
2314,DPBOM000005088,철의장,F7,,D3,2022-03-25,2022-03-03
2315,DPBOM000005089,의장(설치),F5,,D7,2022-04-28,2022-04-16
2316,DPBOM000005090,철의장,F5,,D7,2022-04-01,2022-03-27
2317,DPBOM000005091,의장(설치),F2,,D4,2022-04-28,2022-04-04
2318,DPBOM000005092,의장(설치),F2,,D4,2022-04-28,2022-04-18
2319,DPBOM000005093,제작,F2,,D4,2022-04-08,2022-04-08
2320,DPBOM000005094,Supp 제작,F2,,D4,2022-04-08,2022-04-08
2321,DPBOM000005095,의장(설치),F1,D1,D3,2022-04-28,2022-04-23
2322,DPBOM000005096,의장(설치),F1,D1,D3,2022-04-28,2022-04-28
2323,DPBOM000005097,철의장,F1,D1,D3,2022-04-01,2022-03-31
2324,DPBOM000005098,의장(설치),F2,,D4,2022-04-07,2022-04-04
2325,DPBOM000005099,의장(설치),F2,,D4,2022-04-07,2022-04-04
2326,DPBOM000005100,계획,F2,,D4,2022-03-18,2022-02-18
2327,DPBOM000005101,계획,F5,,D7,2022-03-28,2022-03-27
2328,DPBOM000005102,의장(설치),F5,,D7,2022-05-12,2022-04-16
2329,DPBOM000005103,철의장,F5,,D7,2022-04-15,2022-03-18
2330,DPBOM000005104,의장(설치),F2,,D4,2022-05-12,2022-04-04
2331,DPBOM000005105,의장(설치),F2,,D4,2022-06-03,2022-04-18
2332,DPBOM000005106,의장(설치),F1,D1,D3,2022-05-12,2022-04-23
2333,DPBOM000005107,철의장,F1,D1,D3,2022-04-15,2022-03-11
2334,DPBOM000005108,의장(설치),F7,,D3,2022-05-12,2022-04-01
2335,DPBOM000005109,의장(설치),F5,,D7,2022-05-12,2022-04-16
2336,DPBOM000005110,철의장,F5,,D7,2022-04-15,2022-03-18
2337,DPBOM000005111,의장(설치),F2,,D4,2022-05-12,2022-04-04
2338,DPBOM000005112,의장(설치),F2,,D4,2022-05-12,2022-04-18
2339,DPBOM000005113,제작,F2,,D4,2022-04-15,2022-03-17
2340,DPBOM000005114,Supp 제작,F2,,D4,2022-04-15,2022-03-17
2341,DPBOM000005115,의장(설치),F1,D1,D3,2022-05-12,2022-04-23
2342,DPBOM000005116,철의장,F1,D1,D3,2022-04-15,2022-03-18
2343,DPBOM000005117,의장(설치),F2,,D4,2022-04-23,2022-04-04
2344,DPBOM000005118,의장(설치),F2,,D4,2022-04-23,2022-04-04
2345,DPBOM000005119,의장(설치),F5,,D7,2022-09-08,2022-04-16
2346,DPBOM000005120,철의장,F5,,D7,2022-08-08,2022-04-14
2347,DPBOM000005121,의장(설치),F2,,D4,2022-09-08,2022-04-04
2348,DPBOM000005122,의장(설치),F2,,D4,2022-09-08,2022-04-18
2349,DPBOM000005123,의장(설치),F1,D1,D3,2022-09-08,2022-04-23
2350,DPBOM000005124,계획,F2,,D4,2022-06-12,2022-02-27
2351,DPBOM000005125,의장(설치),F5,,D7,2022-09-02,2022-04-16
2352,DPBOM000005126,철의장,F5,,D7,2022-08-04,2022-03-27
2353,DPBOM000005127,의장(설치),F2,,D4,2022-09-02,2022-04-04
2354,DPBOM000005128,의장(설치),F2,,D4,2022-09-02,2022-04-18
2355,DPBOM000005129,제작,F2,,D4,2022-08-04,2022-03-26
2356,DPBOM000005130,Supp 제작,F2,,D4,2022-08-04,2022-03-26
2357,DPBOM000005131,의장(설치),F1,D1,D3,2022-09-02,2022-04-23
2358,DPBOM000005132,의장(설치),F7,,D3,2022-09-02,2022-04-01
2359,DPBOM000005133,철의장,F7,,D3,2022-08-04,2022-03-03
2360,DPBOM000002602,의장(설치),F5,,D7,2022-09-02,2022-04-16
2361,DPBOM000000574,철의장,F5,,D7,2022-08-04,2022-03-27
2362,DPBOM000005136,의장(설치),F2,,D4,2022-09-02,2022-04-04
2363,DPBOM000005137,의장(설치),F2,,D4,2022-09-02,2022-04-18
2364,DPBOM000005138,제작,F2,,D4,2022-08-04,2022-03-26
2365,DPBOM000005139,Supp 제작,F2,,D4,2022-08-04,2022-03-26
2366,DPBOM000005140,의장(설치),F1,D1,D3,2022-09-02,2022-04-23
2367,DPBOM000005141,철의장,F1,D1,D3,2022-08-04,2022-03-18
2368,DPBOM000005142,의장(설치),F2,,D4,2022-08-08,2022-04-04
2369,DPBOM000002483,의장(설치),F2,,D4,2022-08-08,2022-04-18
2370,DPBOM000000424,제작,F2,,D4,2022-07-09,2022-03-10
2371,DPBOM000005145,계획,F2,,D4,2022-04-08,2022-03-10
2372,DPBOM000005146,계획,F5,,D7,2022-04-08,2022-03-27
2373,DPBOM000005147,의장(설치),F5,,D7,2022-06-03,2022-04-16
2374,DPBOM000005148,철의장,F5,,D7,2022-05-08,2022-03-27
2375,DPBOM000005149,의장(설치),F2,,D4,2022-06-03,2022-04-04
2376,DPBOM000005150,의장(설치),F1,D1,D3,2022-06-03,2022-04-23
2377,DPBOM000005151,철의장,F1,D1,D3,2022-05-08,2022-03-11
2378,DPBOM000005152,의장(설치),F5,,D7,2022-06-03,2022-04-16
2379,DPBOM000005153,철의장,F5,,D7,2022-05-08,2022-03-27
2380,DPBOM000005154,의장(설치),F2,,D4,2022-06-03,2022-04-04
2381,DPBOM000005155,의장(설치),F2,,D4,2022-06-03,2022-04-18
2382,DPBOM000005156,제작,F2,,D4,2022-05-08,2022-04-02
2383,DPBOM000005157,Supp 제작,F2,,D4,2022-05-08,2022-04-02
2384,DPBOM000005158,의장(설치),F1,D1,D3,2022-06-03,2022-04-23
2385,DPBOM000005159,철의장,F1,D1,D3,2022-05-08,2022-04-01
2386,DPBOM000005160,계획,F2,,D4,2022-03-21,2022-02-27
2387,DPBOM000000135,계획,F5,,D7,2022-03-28,2022-03-27
2388,DPBOM000005162,의장,F1,,D3,2022-05-14,2022-04-25
2389,DPBOM000005163,의장(설치),F7,,D3,2022-05-15,2022-04-01
2390,DPBOM000005164,철의장,F7,,D3,2022-05-13,2022-03-07
2391,DPBOM000002000,의장(설치),F5,,D7,2022-05-15,2022-04-16
2392,DPBOM000000537,철의장,F5,,D7,2022-04-21,2022-03-27
2393,DPBOM000005167,의장(설치),F2,,D4,2022-05-15,2022-04-04
2394,DPBOM000002015,의장(설치),F2,,D4,2022-05-15,2022-04-18
2395,DPBOM000000718,제작,F2,,D4,2022-04-21,2022-03-26
2396,DPBOM000000719,Supp 제작,F2,,D4,2022-04-21,2022-03-26
2397,DPBOM000005171,의장(설치),F1,D1,D3,2022-05-15,2022-04-23
2398,DPBOM000005172,의장(설치),F1,D1,D3,2022-05-15,2022-04-28
2399,DPBOM000005173,철의장,F1,D1,D3,2022-04-21,2022-03-31
2400,DPBOM000005174,철의장,F1,D1,D3,2022-04-21,2022-03-31
2401,DPBOM000005175,의장(설치),F7,,D3,2022-05-15,2022-04-01
2402,DPBOM000005176,철의장,F7,,D3,2022-04-21,2022-03-03
2403,DPBOM000002001,의장(설치),F5,,D7,2022-05-15,2022-04-16
2404,DPBOM000005178,의장(설치),F2,,D4,2022-05-15,2022-04-04
2405,DPBOM000002016,의장(설치),F2,,D4,2022-05-15,2022-04-18
2406,DPBOM000000720,제작,F2,,D4,2022-04-21,2022-03-26
2407,DPBOM000000721,Supp 제작,F2,,D4,2022-04-21,2022-03-26
2408,DPBOM000005182,의장(설치),F1,D1,D3,2022-05-15,2022-04-23
2409,DPBOM000005183,의장(설치),F1,D1,D3,2022-05-15,2022-04-28
2410,DPBOM000005184,철의장,F1,D1,D3,2022-04-21,2022-03-31
2411,DPBOM000005185,철의장,F1,D1,D3,2022-04-21,2022-03-31
2412,DPBOM000005186,의장(설치),F5,,D7,2022-10-22,
