No,D/P&BOM 코드,D/P&BOM 내역,설계기능,협력사,직영책임부서,최종 출도가능일자,출도실적
3445,DPBOM000009719,의장(설치),F5,D1,D7,2022-11-05,2022-10-17
3446,DPBOM000009720,철의장,F5,D1,D7,2022-10-13,2022-10-06
3447,DPBOM000009721,의장(설치),F2,,D4,2022-10-29,2022-09-18
3448,DPBOM000009722,의장(설치),F1,,D3,2022-11-05,2022-10-06
3449,DPBOM000009723,철의장,F1,,D3,2022-09-25,2022-08-11
3450,DPBOM000009724,의장(설치),F5,D1,D7,2022-11-05,2022-10-17
3451,DPBOM000009725,철의장,F5,D1,D7,2022-10-13,2022-10-06
3452,DPBOM000009726,의장(설치),F2,,D4,2022-10-29,2022-09-18
3453,DPBOM000009727,의장(설치),F1,,D3,2022-11-05,2022-10-06
3454,DPBOM000009728,철의장,F1,,D3,2022-09-25,2022-08-11
3455,DPBOM000009729,의장(설치),F7,,D4,2022-10-28,2022-10-17
3456,DPBOM000009730,철의장,F7,,D4,2022-09-26,2022-09-09
3457,DPBOM000009731,의장(설치),F5,D1,D7,2022-10-28,2022-10-17
3458,DPBOM000009732,철의장,F5,D1,D7,2022-09-26,2022-09-11
3459,DPBOM000009733,의장(설치),F2,,D4,2022-10-22,2022-09-18
3460,DPBOM000009734,제작,F2,,D4,2022-09-26,2022-09-05
3461,DPBOM000009735,Supp 제작,F2,,D4,2022-09-26,2022-09-05
3462,DPBOM000009736,의장(설치),F1,,D3,2022-10-28,2022-10-06
3463,DPBOM000009737,철의장,F1,,D3,2022-09-18,2022-08-11
3464,DPBOM000009738,의장(설치),F7,,D4,2022-10-28,2022-10-17
3465,DPBOM000009739,철의장,F7,,D4,2022-09-26,2022-09-09
3466,DPBOM000009740,의장(설치),F5,D1,D7,2022-10-28,2022-10-17
3467,DPBOM000009741,철의장,F5,D1,D7,2022-09-26,2022-09-11
3468,DPBOM000009742,의장(설치),F2,,D4,2022-10-22,2022-09-18
3469,DPBOM000009743,제작,F2,,D4,2022-09-26,2022-09-05
3470,DPBOM000009744,Supp 제작,F2,,D4,2022-09-26,2022-09-05
3471,DPBOM000009745,의장(설치),F1,,D3,2022-10-28,2022-10-06
3472,DPBOM000009746,철의장,F1,,D3,2022-09-18,2022-08-11
3473,DPBOM000009747,의장(설치),F5,,D7,2022-12-09,
3474,DPBOM000009748,의장(설치),F7,,D4,2022-12-09,2022-12-01
3475,DPBOM000009749,계획,F2,,D4,2022-09-01,2022-09-01
3476,DPBOM000009750,계획,F5,D1,D7,2022-09-05,2022-09-05
3477,DPBOM000009751,의장,F1,,D3,2022-10-29,2022-09-10
3478,DPBOM000009752,의장,F1,,D3,2022-10-31,2022-10-07
3479,DPBOM000009753,철의장,F1,,D3,2022-09-16,2022-06-26
3480,DPBOM000009754,의장(설치),F5,D1,D7,2022-11-05,2022-10-22
3481,DPBOM000009755,철의장,F5,D1,D7,2022-10-13,2022-10-07
3482,DPBOM000009756,의장(설치),F2,,D4,2022-10-29,2022-09-18
3483,DPBOM000009757,제작,F2,,D4,2022-10-06,2022-09-22
3484,DPBOM000009758,Supp 제작,F2,,D4,2022-10-06,2022-09-22
3485,DPBOM000009759,의장(설치),F1,,D3,2022-11-05,2022-10-06
3486,DPBOM000009760,철의장,F1,,D3,2022-09-30,2022-08-07
3487,DPBOM000009761,의장(설치),F5,D1,D7,2022-11-05,2022-10-22
3488,DPBOM000009762,철의장,F5,D1,D7,2022-10-13,2022-10-07
3489,DPBOM000009763,의장(설치),F2,,D4,2022-10-29,2022-09-18
3490,DPBOM000009764,제작,F2,,D4,2022-10-06,2022-09-22
3491,DPBOM000009765,Supp 제작,F2,,D4,2022-10-06,2022-09-22
3492,DPBOM000009766,의장(설치),F1,,D3,2022-11-05,2022-10-06
3493,DPBOM000009767,철의장,F1,,D3,2022-09-30,2022-08-07
3494,DPBOM000009768,의장(설치),F5,D1,D7,2022-10-28,2022-10-22
3495,DPBOM000009769,철의장,F5,D1,D7,2022-10-03,2022-09-22
3496,DPBOM000009770,의장(설치),F2,,D4,2022-10-22,2022-09-18
3497,DPBOM000009771,제작,F2,,D4,2022-09-26,2022-09-19
3498,DPBOM000009772,Supp 제작,F2,,D4,2022-09-26,2022-09-19
3499,DPBOM000009773,의장(설치),F1,,D3,2022-10-28,2022-10-06
3500,DPBOM000009774,철의장,F1,,D3,2022-09-23,2022-08-07
3501,DPBOM000009775,의장(설치),F7,,D4,2022-10-28,2022-10-17
3502,DPBOM000009776,철의장,F7,,D4,2022-09-26,2022-09-09
3503,DPBOM000009777,의장(설치),F5,D1,D7,2022-10-28,2022-10-22
3504,DPBOM000009778,철의장,F5,D1,D7,2022-10-03,2022-09-22
3505,DPBOM000009779,의장(설치),F2,,D4,2022-10-22,2022-09-18
3506,DPBOM000009780,제작,F2,,D4,2022-09-26,2022-09-19
3507,DPBOM000009781,Supp 제작,F2,,D4,2022-09-26,2022-09-19
3508,DPBOM000009782,의장(설치),F1,,D3,2022-10-28,2022-10-06
3509,DPBOM000009783,철의장,F1,,D3,2022-09-23,2022-08-07
3510,DPBOM000009784,의장(설치),F5,,D7,2022-12-08,
3511,DPBOM000009785,계획,F2,,D4,2022-09-04,2022-09-04
3512,DPBOM000009786,계획,F5,D1,D7,2022-09-04,2022-09-04
3513,DPBOM000009787,의장,F1,,D3,2022-10-28,2022-09-10
3514,DPBOM000009788,의장,F1,,D3,2022-10-30,2022-10-07
3515,DPBOM000009789,철의장,F1,,D3,2022-09-12,2022-06-26
3516,DPBOM000009790,의장(설치),F5,D1,D7,2022-11-04,2022-10-23
3517,DPBOM000009791,철의장,F5,D1,D7,2022-10-10,2022-10-09
3518,DPBOM000009792,의장(설치),F2,,D4,2022-10-28,2022-09-18
3519,DPBOM000009793,제작,F2,,D4,2022-10-03,2022-09-22
3520,DPBOM000009794,Supp 제작,F2,,D4,2022-10-03,2022-09-22
3521,DPBOM000009795,의장(설치),F1,,D3,2022-11-04,2022-10-06
3522,DPBOM000009796,철의장,F1,,D3,2022-09-29,2022-08-11
3523,DPBOM000009797,의장(설치),F5,D1,D7,2022-11-04,2022-10-23
3524,DPBOM000009798,철의장,F5,D1,D7,2022-10-10,2022-10-09
3525,DPBOM000009799,의장(설치),F2,,D4,2022-10-28,2022-09-18
3526,DPBOM000009800,제작,F2,,D4,2022-10-03,2022-09-22
3527,DPBOM000009801,Supp 제작,F2,,D4,2022-10-03,2022-09-22
3528,DPBOM000009802,의장(설치),F1,,D3,2022-11-04,2022-10-06
3529,DPBOM000009803,철의장,F1,,D3,2022-09-29,2022-08-11
3530,DPBOM000009804,의장(설치),F5,D1,D7,2022-10-27,2022-10-23
3531,DPBOM000009805,철의장,F5,D1,D7,2022-10-02,2022-09-22
3532,DPBOM000009806,의장(설치),F2,,D4,2022-10-21,2022-09-18
3533,DPBOM000009807,제작,F2,,D4,2022-09-25,2022-09-22
3534,DPBOM000009808,Supp 제작,F2,,D4,2022-09-25,2022-09-22
3535,DPBOM000009809,의장(설치),F1,,D3,2022-10-27,2022-10-06
3536,DPBOM000009810,철의장,F1,,D3,2022-09-22,2022-08-11
3537,DPBOM000009811,의장(설치),F5,D1,D7,2022-10-27,2022-10-23
3538,DPBOM000009812,철의장,F5,D1,D7,2022-10-02,2022-09-22
3539,DPBOM000009813,의장(설치),F2,,D4,2022-10-21,2022-09-18
3540,DPBOM000009814,제작,F2,,D4,2022-09-25,2022-09-22
3541,DPBOM000009815,Supp 제작,F2,,D4,2022-09-25,2022-09-22
3542,DPBOM000009816,의장(설치),F1,,D3,2022-10-27,2022-10-06
3543,DPBOM000009817,철의장,F1,,D3,2022-09-22,2022-08-11
3544,DPBOM000009818,의장(설치),F5,,D7,2022-12-08,
3545,DPBOM000009819,계획,F2,,D4,2022-09-04,2022-09-04
3546,DPBOM000009820,계획,F5,D1,D7,2022-08-22,2022-08-22
3547,DPBOM000009821,계획,F4,,D6,2022-08-22,2022-08-18
3548,DPBOM000009822,계획,F3,D2,D5,2022-08-22,2022-08-22
3549,DPBOM000009823,의장,F1,,D3,2022-11-04,2022-11-03
3550,DPBOM000009824,의장,F1,,D3,2022-10-27,2022-10-09
3551,DPBOM000009825,철의장,F1,,D3,2022-09-11,2022-06-26
3552,DPBOM000009826,의장(설치),F5,D1,D7,2022-11-04,2022-10-21
3553,DPBOM000009827,철의장,F5,D1,D7,2022-10-03,2022-09-10
3554,DPBOM000009828,의장(설치),F2,,D4,2022-10-28,2022-09-18
3555,DPBOM000009829,의장(설치),F3,,D5,2022-11-04,2022-11-04
3556,DPBOM000009830,제작,F2,,D4,2022-10-03,2022-09-19
3557,DPBOM000009831,제작,F3,,D5,2022-09-26,2022-08-06
3558,DPBOM000009832,Supp 제작,F2,,D4,2022-10-03,2022-09-19
3559,DPBOM000009833,Supp 제작,F3,,D5,2022-09-26,2022-08-06
3560,DPBOM000009834,의장(설치),F1,,D3,2022-11-04,2022-10-06
3561,DPBOM000009835,의장(설치),F4,,D6,2022-10-28,2022-09-19
3562,DPBOM000009836,의장(설치),F4,,D6,2022-11-04,2022-10-14
3563,DPBOM000009837,의장(설치),F4,,D6,2022-11-04,2022-10-20
3564,DPBOM000009838,철의장,F1,,D3,2022-09-26,2022-08-11
3565,DPBOM000009839,철의장,F4,,D6,2022-09-26,2022-07-04
3566,DPBOM000009840,의장(설치),F5,D1,D7,2022-11-04,2022-10-21
3567,DPBOM000009841,철의장,F5,D1,D7,2022-10-03,2022-09-10
3568,DPBOM000009842,의장(설치),F2,,D4,2022-10-28,2022-09-18
3569,DPBOM000009843,의장(설치),F3,,D5,2022-11-04,2022-11-04
3570,DPBOM000009844,제작,F2,,D4,2022-10-03,2022-09-19
3571,DPBOM000009845,제작,F3,,D5,2022-09-26,2022-08-06
3572,DPBOM000009846,Supp 제작,F2,,D4,2022-10-03,2022-09-19
3573,DPBOM000009847,Supp 제작,F3,,D5,2022-09-26,2022-08-06
3574,DPBOM000009848,의장(설치),F1,,D3,2022-11-04,2022-10-06
3575,DPBOM000009849,의장(설치),F4,,D6,2022-10-28,2022-09-19
3576,DPBOM000009850,의장(설치),F4,,D6,2022-11-04,2022-10-14
3577,DPBOM000009851,의장(설치),F4,,D6,2022-11-04,2022-10-20
3578,DPBOM000009852,철의장,F1,,D3,2022-09-26,2022-08-11
3579,DPBOM000009853,철의장,F4,,D6,2022-09-26,2022-07-08
3580,DPBOM000009854,의장(설치),F5,D1,D7,2022-10-27,2022-10-21
3581,DPBOM000009855,철의장,F5,D1,D7,2022-09-25,2022-09-19
3582,DPBOM000009856,의장(설치),F2,,D4,2022-10-21,2022-09-18
3583,DPBOM000009857,제작,F2,,D4,2022-09-25,2022-09-19
3584,DPBOM000009858,Supp 제작,F2,,D4,2022-09-25,2022-09-19
3585,DPBOM000009859,의장(설치),F1,,D3,2022-10-27,2022-10-06
3586,DPBOM000009860,철의장,F1,,D3,2022-09-19,2022-08-11
3587,DPBOM000009861,의장(설치),F5,D1,D7,2022-10-27,2022-10-21
3588,DPBOM000009862,철의장,F5,D1,D7,2022-09-25,2022-09-19
3589,DPBOM000009863,의장(설치),F2,,D4,2022-10-21,2022-09-18
3590,DPBOM000009864,제작,F2,,D4,2022-09-25,2022-09-19
3591,DPBOM000009865,Supp 제작,F2,,D4,2022-09-25,2022-09-19
3592,DPBOM000009866,의장(설치),F1,,D3,2022-10-27,2022-10-06
3593,DPBOM000009867,철의장,F1,,D3,2022-09-19,2022-08-11
3594,DPBOM000009868,의장(설치),F5,,D7,2022-12-09,
3595,DPBOM000006189,계획,F2,,D4,2022-07-21,2022-07-21
3596,DPBOM000009870,계획,F5,D1,D7,2022-07-21,2022-07-10
3597,DPBOM000009871,의장,F1,,D3,2022-09-17,2022-09-10
3598,DPBOM000009872,의장,F1,,D3,2022-09-17,2022-09-16
3599,DPBOM000000623,철의장,F1,,D3,2022-08-05,2022-06-26
3600,DPBOM000009874,의장(설치),F5,D1,D7,2022-09-18,2022-09-08
3601,DPBOM000009875,철의장,F5,D1,D7,2022-08-19,2022-08-12
3602,DPBOM000002042,의장(설치),F2,,D4,2022-09-18,2022-09-01
3603,DPBOM000000976,제작,F2,,D4,2022-08-19,2022-08-07
3604,DPBOM000000977,Supp 제작,F2,,D4,2022-08-19,2022-08-07
3605,DPBOM000001256,의장(설치),F1,,D3,2022-09-18,2022-08-19
3606,DPBOM000000978,철의장,F1,,D3,2022-08-19,2022-08-15
3607,DPBOM000009881,의장(설치),F5,D1,D7,2022-09-18,2022-09-08
3608,DPBOM000009882,철의장,F5,D1,D7,2022-08-19,2022-08-12
3609,DPBOM000002043,의장(설치),F2,,D4,2022-09-18,2022-09-01
3610,DPBOM000000979,제작,F2,,D4,2022-08-19,2022-08-07
3611,DPBOM000000980,Supp 제작,F2,,D4,2022-08-19,2022-08-07
3612,DPBOM000001257,의장(설치),F1,,D3,2022-09-18,2022-08-19
3613,DPBOM000000981,철의장,F1,,D3,2022-08-19,2022-08-15
3614,DPBOM000009888,의장(설치),F7,,D4,2022-09-10,2022-09-01
3615,DPBOM000009889,철의장,F7,,D4,2022-08-12,2022-08-05
3616,DPBOM000009890,의장(설치),F5,D1,D7,2022-09-10,2022-09-08
3617,DPBOM000009891,철의장,F5,D1,D7,2022-08-12,2022-08-09
3618,DPBOM000009892,의장(설치),F2,,D4,2022-09-10,2022-09-01
3619,DPBOM000009893,제작,F2,,D4,2022-08-12,2022-08-07
3620,DPBOM000009894,Supp 제작,F2,,D4,2022-08-12,2022-08-07
3621,DPBOM000009895,의장(설치),F1,,D3,2022-09-10,2022-08-19
3622,DPBOM000009896,철의장,F1,,D3,2022-08-12,2022-08-11
3623,DPBOM000009897,의장(설치),F7,,D4,2022-09-10,2022-09-01
3624,DPBOM000009898,철의장,F7,,D4,2022-08-12,2022-08-05
3625,DPBOM000009899,의장(설치),F5,D1,D7,2022-09-10,2022-09-08
3626,DPBOM000009900,철의장,F5,D1,D7,2022-08-12,2022-08-09
3627,DPBOM000009901,의장(설치),F2,,D4,2022-09-10,2022-09-01
3628,DPBOM000009902,제작,F2,,D4,2022-08-12,2022-08-07
3629,DPBOM000009903,Supp 제작,F2,,D4,2022-08-12,2022-08-07
3630,DPBOM000009904,의장(설치),F1,,D3,2022-09-10,2022-08-19
3631,DPBOM000009905,철의장,F1,,D3,2022-08-12,2022-08-11
3632,DPBOM000009906,의장(설치),F5,,D7,2022-10-30,
3633,DPBOM000009907,의장(설치),F7,,D4,2022-10-30,2022-10-17
3634,DPBOM000006204,계획,F2,,D4,2022-07-24,2022-07-24
3635,DPBOM000009909,계획,F5,D1,D7,2022-07-24,2022-07-24
3636,DPBOM000009910,의장,F1,,D3,2022-09-22,2022-09-10
3637,DPBOM000009911,의장,F1,,D3,2022-09-22,2022-09-22
3638,DPBOM000000835,철의장,F1,,D3,2022-08-08,2022-06-26
3639,DPBOM000009913,의장(설치),F5,D1,D7,2022-09-23,2022-09-18
3640,DPBOM000009914,철의장,F5,D1,D7,2022-08-22,2022-08-20
3641,DPBOM000002237,의장(설치),F2,,D4,2022-09-23,2022-09-04
3642,DPBOM000001144,제작,F2,,D4,2022-08-22,2022-08-15
3643,DPBOM000001145,Supp 제작,F2,,D4,2022-08-22,2022-08-15
3644,DPBOM000001378,의장(설치),F1,,D3,2022-09-23,2022-09-16
3645,DPBOM000001146,철의장,F1,,D3,2022-08-22,2022-08-18
3646,DPBOM000009920,의장(설치),F5,D1,D7,2022-09-23,2022-09-18
3647,DPBOM000009921,철의장,F5,D1,D7,2022-08-22,2022-08-20
3648,DPBOM000009922,의장(설치),F2,,D4,2022-09-23,2022-09-04
3649,DPBOM000009923,제작,F2,,D4,2022-08-22,2022-08-15
3650,DPBOM000009924,Supp 제작,F2,,D4,2022-08-22,2022-08-15
3651,DPBOM000001379,의장(설치),F1,,D3,2022-09-23,2022-09-16
3652,DPBOM000001147,철의장,F1,,D3,2022-08-22,2022-08-18
3653,DPBOM000009927,의장(설치),F7,,D4,2022-09-16,2022-09-09
3654,DPBOM000009928,철의장,F7,,D4,2022-08-15,2022-08-05
3655,DPBOM000009929,의장(설치),F5,D1,D7,2022-09-16,2022-09-16
3656,DPBOM000009930,철의장,F5,D1,D7,2022-08-15,2022-08-15
3657,DPBOM000009931,의장(설치),F2,,D4,2022-09-16,2022-09-04
3658,DPBOM000009932,제작,F2,,D4,2022-08-15,2022-08-14
3659,DPBOM000009933,Supp 제작,F2,,D4,2022-08-15,2022-08-14
3660,DPBOM000009934,의장(설치),F1,,D3,2022-09-16,2022-09-16
3661,DPBOM000009935,철의장,F1,,D3,2022-08-15,2022-08-18
3662,DPBOM000009936,의장(설치),F7,,D4,2022-09-16,2022-09-09
3663,DPBOM000009937,철의장,F7,,D4,2022-08-15,2022-08-05
3664,DPBOM000009938,의장(설치),F5,D1,D7,2022-09-16,2022-09-16
3665,DPBOM000009939,철의장,F5,D1,D7,2022-08-15,2022-08-15
3666,DPBOM000009940,의장(설치),F2,,D4,2022-09-16,2022-09-04
3667,DPBOM000009941,제작,F2,,D4,2022-08-15,2022-08-14
3668,DPBOM000009942,Supp 제작,F2,,D4,2022-08-15,2022-08-14
3669,DPBOM000009943,의장(설치),F1,,D3,2022-09-16,2022-09-16
3670,DPBOM000009944,철의장,F1,,D3,2022-08-15,2022-08-18
3671,DPBOM000009945,의장(설치),F5,,D7,2022-10-31,
3672,DPBOM000009946,의장(설치),F7,,D4,2022-10-31,2022-10-17
3673,DPBOM000006216,계획,F2,,D4,2022-08-12,2022-08-12
3674,DPBOM000009948,계획,F5,D1,D7,2022-08-13,2022-08-13
3675,DPBOM000009949,의장,F1,,D3,2022-10-16,2022-09-10
3676,DPBOM000009950,의장,F1,,D3,2022-10-16,2022-10-06
3677,DPBOM000000745,철의장,F1,,D3,2022-09-02,2022-06-26
3678,DPBOM000009952,의장(설치),F5,D1,D7,2022-10-24,2022-09-25
3679,DPBOM000009953,철의장,F5,D1,D7,2022-09-23,2022-09-08
3680,DPBOM000002121,의장(설치),F2,,D4,2022-10-17,2022-09-04
3681,DPBOM000001036,제작,F2,,D4,2022-09-23,2022-08-29
3682,DPBOM000001037,Supp 제작,F2,,D4,2022-09-23,2022-08-29
3683,DPBOM000001303,의장(설치),F1,,D3,2022-10-17,2022-09-16
3684,DPBOM000001038,철의장,F1,,D3,2022-09-17,2022-08-14
3685,DPBOM000009959,의장(설치),F5,D1,D7,2022-10-24,2022-09-25
3686,DPBOM000009960,철의장,F5,D1,D7,2022-09-23,2022-09-08
3687,DPBOM000009961,의장(설치),F2,,D4,2022-10-17,2022-09-04
3688,DPBOM000009962,제작,F2,,D4,2022-09-23,2022-08-29
3689,DPBOM000009963,Supp 제작,F2,,D4,2022-09-23,2022-08-29
3690,DPBOM000006228,의장(설치),F1,,D3,2022-10-17,2022-09-16
3691,DPBOM000006229,철의장,F1,,D3,2022-09-17,2022-08-14
3692,DPBOM000009966,의장(설치),F7,,D4,2022-10-16,2022-10-06
3693,DPBOM000009967,철의장,F7,,D4,2022-09-09,2022-07-02
3694,DPBOM000009968,의장(설치),F5,D1,D7,2022-10-16,2022-09-25
3695,DPBOM000009969,철의장,F5,D1,D7,2022-09-16,2022-09-02
3696,DPBOM000009970,의장(설치),F2,,D4,2022-10-10,2022-09-04
3697,DPBOM000009971,제작,F2,,D4,2022-09-16,2022-08-29
3698,DPBOM000009972,Supp 제작,F2,,D4,2022-09-16,2022-08-29
3699,DPBOM000009973,의장(설치),F1,,D3,2022-10-10,2022-09-16
3700,DPBOM000009974,철의장,F1,,D3,2022-09-09,2022-08-14
3701,DPBOM000009975,의장(설치),F7,,D4,2022-10-16,2022-10-06
3702,DPBOM000009976,철의장,F7,,D4,2022-09-09,2022-07-02
3703,DPBOM000009977,의장(설치),F5,D1,D7,2022-10-16,2022-09-25
3704,DPBOM000009978,철의장,F5,D1,D7,2022-09-16,2022-09-02
3705,DPBOM000009979,의장(설치),F2,,D4,2022-10-10,2022-09-04
3706,DPBOM000009980,제작,F2,,D4,2022-09-16,2022-08-29
3707,DPBOM000009981,Supp 제작,F2,,D4,2022-09-16,2022-08-29
3708,DPBOM000009982,의장(설치),F1,,D3,2022-10-10,2022-09-16
3709,DPBOM000009983,철의장,F1,,D3,2022-09-09,2022-08-14
3710,DPBOM000009984,의장(설치),F5,,D7,2022-12-02,
3711,DPBOM000009985,의장(설치),F7,,D4,2022-12-02,2022-11-26
3712,DPBOM000006230,계획,F2,,D4,2022-08-11,2022-08-11
3713,DPBOM000009987,계획,F5,D1,D7,2022-08-14,2022-08-14
3714,DPBOM000009988,의장,F1,,D3,2022-10-17,2022-09-10
3715,DPBOM000009989,의장,F1,,D3,2022-10-17,2022-10-06
3716,DPBOM000001347,철의장,F1,,D3,2022-09-03,2022-06-26
3717,DPBOM000009991,의장(설치),F5,D1,D7,2022-10-27,2022-09-25
3718,DPBOM000009992,철의장,F5,D1,D7,2022-09-24,2022-09-10
3719,DPBOM000002318,의장(설치),F2,,D4,2022-10-20,2022-08-22
3720,DPBOM000001496,제작,F2,,D4,2022-09-24,2022-08-29
3721,DPBOM000001497,Supp 제작,F2,,D4,2022-09-24,2022-08-29
3722,DPBOM000001614,의장(설치),F1,,D3,2022-10-27,2022-09-26
3723,DPBOM000001498,철의장,F1,,D3,2022-09-18,2022-08-15
3724,DPBOM000009998,의장(설치),F5,D1,D7,2022-10-27,2022-09-25
3725,DPBOM000009999,철의장,F5,D1,D7,2022-09-24,2022-09-10
3726,DPBOM000010000,의장(설치),F2,,D4,2022-10-20,2022-08-22
3727,DPBOM000010001,제작,F2,,D4,2022-09-24,2022-08-29
3728,DPBOM000010002,Supp 제작,F2,,D4,2022-09-24,2022-08-29
3729,DPBOM000006240,의장(설치),F1,,D3,2022-10-27,2022-09-26
3730,DPBOM000006241,철의장,F1,,D3,2022-09-18,2022-08-15
3731,DPBOM000010005,의장(설치),F7,,D4,2022-10-17,2022-10-06
3732,DPBOM000010006,철의장,F7,,D4,2022-09-17,2022-08-22
3733,DPBOM000010007,의장(설치),F5,D1,D7,2022-10-17,2022-09-25
3734,DPBOM000010008,철의장,F5,D1,D7,2022-09-17,2022-09-03
3735,DPBOM000010009,의장(설치),F2,,D4,2022-10-13,2022-08-22
3736,DPBOM000010010,제작,F2,,D4,2022-09-17,2022-08-22
3737,DPBOM000010011,Supp 제작,F2,,D4,2022-09-17,2022-08-22
3738,DPBOM000010012,의장(설치),F1,,D3,2022-10-17,2022-09-26
3739,DPBOM000010013,철의장,F1,,D3,2022-09-10,2022-08-15
3740,DPBOM000010014,의장(설치),F7,,D4,2022-10-17,2022-10-06
3741,DPBOM000010015,철의장,F7,,D4,2022-09-17,2022-08-22
3742,DPBOM000010016,의장(설치),F5,D1,D7,2022-10-17,2022-09-25
3743,DPBOM000010017,철의장,F5,D1,D7,2022-09-17,2022-09-03
3744,DPBOM000010018,의장(설치),F2,,D4,2022-10-13,2022-08-22
3745,DPBOM000010019,제작,F2,,D4,2022-09-17,2022-08-22
3746,DPBOM000010020,Supp 제작,F2,,D4,2022-09-17,2022-08-22
3747,DPBOM000010021,의장(설치),F1,,D3,2022-10-17,2022-09-26
3748,DPBOM000010022,철의장,F1,,D3,2022-09-10,2022-08-15
3749,DPBOM000010023,의장(설치),F5,,D7,2022-12-02,
3750,DPBOM000010024,의장(설치),F7,,D4,2022-12-02,2022-11-26
3751,DPBOM000006242,계획,F2,,D4,2022-06-19,2022-06-19
3752,DPBOM000010026,계획,F5,D1,D7,2022-06-19,2022-06-17
3753,DPBOM000010027,의장,F1,,D3,2022-10-20,2022-09-10
3754,DPBOM000010028,의장,F1,,D3,2022-10-16,2022-08-16
3755,DPBOM000001258,철의장,F1,,D3,2022-09-08,2022-06-26
3756,DPBOM000010030,의장(설치),F5,D1,D7,2022-10-21,2022-08-21
3757,DPBOM000010031,철의장,F5,D1,D7,2022-09-23,2022-07-29
3758,DPBOM000002319,의장(설치),F2,,D4,2022-10-21,2022-08-22
3759,DPBOM000001440,제작,F2,,D4,2022-08-06,2022-08-05
3760,DPBOM000001441,Supp 제작,F2,,D4,2022-08-06,2022-08-05
3761,DPBOM000001576,의장(설치),F1,,D3,2022-10-21,2022-08-21
3762,DPBOM000001442,철의장,F1,,D3,2022-09-23,2022-08-07
3763,DPBOM000010037,의장(설치),F5,D1,D7,2022-10-21,2022-08-21
3764,DPBOM000010038,철의장,F5,D1,D7,2022-09-23,2022-07-29
3765,DPBOM000010039,의장(설치),F2,,D4,2022-10-21,2022-08-22
3766,DPBOM000010040,제작,F2,,D4,2022-08-06,2022-08-05
3767,DPBOM000010041,Supp 제작,F2,,D4,2022-08-06,2022-08-05
3768,DPBOM000006254,의장(설치),F1,,D3,2022-10-21,2022-08-21
3769,DPBOM000006255,철의장,F1,,D3,2022-09-23,2022-08-07
3770,DPBOM000010044,의장(설치),F7,,D4,2022-10-10,2022-07-26
3771,DPBOM000010045,철의장,F7,,D4,2022-09-16,2022-07-02
3772,DPBOM000010046,의장(설치),F5,D1,D7,2022-10-10,2022-08-01
3773,DPBOM000010047,철의장,F5,D1,D7,2022-09-16,2022-07-02
3774,DPBOM000010048,의장(설치),F2,,D4,2022-08-01,2022-07-31
3775,DPBOM000010049,제작,F2,,D4,2022-07-03,2022-07-01
3776,DPBOM000010050,Supp 제작,F2,,D4,2022-07-03,2022-07-01
3777,DPBOM000010051,의장(설치),F1,,D3,2022-10-10,2022-08-08
3778,DPBOM000010052,의장(설치),F7,,D4,2022-10-10,2022-07-26
3779,DPBOM000010053,철의장,F7,,D4,2022-09-16,2022-07-02
3780,DPBOM000010054,의장(설치),F5,D1,D7,2022-10-10,2022-08-01
3781,DPBOM000010055,철의장,F5,D1,D7,2022-09-16,2022-07-02
3782,DPBOM000010056,의장(설치),F2,,D4,2022-08-01,2022-07-31
3783,DPBOM000010057,제작,F2,,D4,2022-07-03,2022-07-01
3784,DPBOM000010058,Supp 제작,F2,,D4,2022-07-03,2022-07-01
3785,DPBOM000010059,의장(설치),F1,,D3,2022-10-10,2022-08-08
3786,DPBOM000010060,의장(설치),F5,,D7,2022-12-04,
3787,DPBOM000010061,의장(설치),F7,,D4,2022-12-04,2022-11-26
3788,DPBOM000006256,계획,F2,,D4,2022-07-10,2022-07-10
3789,DPBOM000010063,계획,F5,D1,D7,2022-07-10,2022-07-08
3790,DPBOM000010064,의장,F1,,D3,2022-10-27,2022-09-10
3791,DPBOM000010065,의장,F1,,D3,2022-10-27,2022-09-11
3792,DPBOM000001466,철의장,F1,,D3,2022-09-11,2022-06-26
3793,DPBOM000010067,의장(설치),F5,D1,D7,2022-10-28,2022-09-01
3794,DPBOM000010068,철의장,F5,D1,D7,2022-09-26,2022-08-08
3795,DPBOM000002320,의장(설치),F2,,D4,2022-09-09,2022-08-15
3796,DPBOM000001577,제작,F2,,D4,2022-08-11,2022-08-08
3797,DPBOM000001578,Supp 제작,F2,,D4,2022-08-11,2022-08-08
3798,DPBOM000001662,의장(설치),F1,,D3,2022-10-22,2022-08-18
3799,DPBOM000001579,철의장,F1,,D3,2022-09-26,2022-08-14
3800,DPBOM000010074,의장(설치),F5,D1,D7,2022-10-28,2022-09-01
3801,DPBOM000010075,철의장,F5,D1,D7,2022-09-26,2022-08-08
3802,DPBOM000010076,의장(설치),F2,,D4,2022-09-09,2022-08-15
3803,DPBOM000010077,제작,F2,,D4,2022-08-11,2022-08-08
3804,DPBOM000010078,Supp 제작,F2,,D4,2022-08-11,2022-08-08
3805,DPBOM000001663,의장(설치),F1,,D3,2022-10-22,2022-08-18
3806,DPBOM000001580,철의장,F1,,D3,2022-09-26,2022-08-14
3807,DPBOM000010081,의장(설치),F7,,D4,2022-10-27,2022-10-17
3808,DPBOM000010082,철의장,F7,,D4,2022-09-19,2022-07-24
